,main_rating,Work/Life Balance,Culture & Values,Diversity & Inclusion,Career Opportunities,Compensation and Benefits,Senior Management,Business Outlook,CEO Approval,Recommend,cons,date_and_job,post_title,pros,status
209,4.0,**,****,,*****,**,****,V,-,V,Long hours and high expectations. Low salary and not a lot of vacations. Demand high flexibility and a lot of competition,"Nov 7, 2015 - Junior Consultant in Brussels",Deloitte,Perfect starting firm for young professionals. Put a lot of time and money in the development of their employees. Nice extra's,"Current Employee, less than 1 year"
210,4.0,*****,****,,*****,****,*****,V,V,V,"Very large organization, making it sometimes difficult to know what business unit does what, and with overlapping activities.","Sep 8, 2015 - Business Analyst in Brussels",Excellent career starter,"Having worked for Deloitte for one year now, the company supports its employees with lots of trainings and follow-up. The work content is extremely varied, and on most projects very interesting and learningful. High speed learning curve guaranteed.","Current Employee, more than 1 year"
211,4.0,***,****,,*****,***,***,V,-,V,"- Working long hours (13 hours / day on average)
- Poor investments on training
- Lots of efforts made to attract talent but no effort to retain them","Jul 16, 2015 - Senior Consultant in Brussels",A good company to work for despite a lot of sacrifices on private field,"- You get a lot of experience very quickly
- You can work on lot of projects
- Work ambiance is pretty good","Current Employee, more than 3 years"
212,3.0,**,***,,****,***,**,-,O,V,"I worked in the Belgian office (Diegem) which was a sweatshop as it didn't allow for too much work balance for people below Manager level. It's useful to have a couple of years at Deloitte on your CV but takes great strength of character or very clear reasons for staying longer (e.g. networking). Try to negotiate your level when entering the company as high as possible since subsequent promotion doesn't bring significant additional compensation, financially speaking.","May 19, 2015 - Consultant in Brussels",Consultant,"Excellent diversity of projects, but that pretty much depends on the Partner you're working for. Working for international projects and meeting all kinds of experts was the great part of being there.","Former Employee, more than 3 years"
213,3.0,***,*****,,****,**,****,-,V,V,"Low pay below partner level
Oversell Consulting job to young graduates in order to hire high profiles. Most Consulting work is IT related but described as ""strategy"" or ""operations"" consulting","Sep 12, 2014 - Consultant in Brussels",Good learning experience - they tend to oversell,"Dynamic culture
Challenging
Entrepreneurial
Possible To learn a lot, discover many industries and clients
Nice atmosphere, lots of events organized","Former Employee, more than 3 years"
214,5.0,****,****,,*****,***,*****,V,-,V,- not the best salary !,"Sep 10, 2014 - Senior Consultant in Brussels",Best place to start working and gain valuable experience,"+ Best place to gain an experience that is easily transferable to your next employer.
+ A nice company to have on your CV","Former Employee, more than 3 years"
215,3.0,**,***,,****,***,**,-,-,V,employees  don't matter much (by default) and some managers may not appreciate over opposition or conflict,"Jun 2, 2014 - Consultant in Diegem","great for professional/work experience, very harsh in terms of people management","variety of assignments - never got bored
very clever colleagues","Current Employee, more than 3 years"
216,4.0,***,****,,****,****,***,V,V,V,"Horizontal flexibility, fixed format, strong culture","May 19, 2014 - Senior Tax Consultant in Brussels",Senior Tax Consultant at Deloitte Belgium,"Training, Culture, Network, Opportunities, Resume","Current Employee, more than 3 years"
217,5.0,***,***,,*****,***,****,V,-,V,"Processes and legal limitations, operating model need to be improved to deliver ""as one"" value to clients.","Mar 22, 2014 - Consulting Manager in Diegem",Good consulting firm,"People, facilitiies and partners involvement","Current Employee, more than 1 year"
218,2.0,*,,,***,*,***,-,-,V,"Terrible salary. 
Disorganised management.
Unclear salary package upon joining.
Promotion process is not transparent.","Sep 27, 2013 - Business Analyst in Brussels",Disorganised and non-transparent management structure.,"Steep learning curve.
Young, motivated staff.
Friendly environment amongst peers.","Current Employee, less than 1 year"
219,4.0,**,****,,*****,**,****,-,-,V,"Salary is not too high
Preasure an competitiveness amongst peers","Aug 23, 2013 - Manager in Brussels",Excellent company for starters to fast forward your career.,"Great learning opportunities
Excellent career counselling
Lots of opportunities to do projects","Current Employee, more than 5 years"
220,5.0,****,*****,,*****,****,*****,V,V,V,"Very fast-paced culture
The are endless possibilities to learn, get involved, and put yourself out there but you have to be willing to speak up.
challenging environment
You are working with intelligent individuals, both coworkers and clients, so you continuously have to be alert","Jun 10, 2013 - Anonymous Employee in Brussels",Deloitte Consulting,"Great company culture
Freedom with responsability
Steep learning curve
High Profile Clients
Very good career growth opportunities
Work with some of the best in the industry
Opportunities to move around the firm and explore different roles","Current Employee, more than 1 year"
221,4.0,****,****,,***,***,****,V,V,V,"Job may be repetitive
Not enough transparancy in management / leadership discussion on company future","Jan 31, 2013 - Consultant in Brussels",Nice company - lots of opportunities,"Great place to work, nice atmosphere between colleagues, but some people may act too much as sharks","Current Employee, more than 3 years"
222,4.0,***,*****,,****,**,****,-,V,V,"- Low salary compared to working hours
- Long working hours as other consulting firms
- In the beginning of carreer limited choice of development of expertise","Jan 8, 2013 - Business Analyst in Brussels",Deloitte Consulting - Strategy and Operations,"- Great athmosphere and company culture
- Limited internal rivalry compared to other consulting firms
- Learning and development opportunities 
- International work environment 
- Good coaching culture / commitment by senior management","Current Employee, more than 1 year"
223,4.0,****,***,,*****,****,****,V,V,V,"to much focuses on revenue, not always doing the right job","Aug 25, 2012 - Business Analyst in Diegem",it only gets cool after your first 2 years.,"challenges, broad work, good pay, a lot of freedom.","Current Employee, less than 1 year"
224,4.0,,,,,,,O,-,V,work a lot too. The latter is the dependent on how you organize your work. (if you have to be able to say no),"Mar 3, 2012 - Manager in Brussels",Interesti g,"You learn a lot and see a lot of different clents, they do invest in training which is great! Go for it",Current Employee
225,3.0,,,,,,,O,-,O,"To fill every day time sheet, and workload is not well spread","Feb 1, 2012 - Consultant in Brussels",Hard working,There is an International environment,Current Employee
226,5.0,,,,,,,O,V,V,the salary we are currenlty offered is not in line with what we could earn if we move to the industry...,"Dec 6, 2011 - Senior Consultant in Brussels","Very enriching, with high speed personnal growth","At deloitte i had the impression that my employer actually invested in me, with trainings but as well with less formal coaching on the job... learning curve is very high !",Current Employee
227,3.0,,,,,,,O,-,O,"Car is actually blue with green mirrors, cash compensation package (gross amount) not that impressive, very rigid compensation structures as is customary at big 4's.","Dec 28, 2009 - Audit Associate in Brussels",Workfloor without much recognition.,"Good branding of company, great that you get a car (albeit a small one) right from the start, nice training programs.",Current Employee
228,4.0,,,,,,,O,V,V,"* Low salary and perks compared to competition
* Late work at night at some period","May 9, 2009 - Consultant in Brussels",Salaries in Belgium for Deloitte Consulting are too low compared to competition,"* Nice colleagues
* Flexible time management
* Give responsibilities early in your career
* High per diem if you work abroad",Current Employee
