,main_rating,Work/Life Balance,Culture & Values,Diversity & Inclusion,Career Opportunities,Compensation and Benefits,Senior Management,Business Outlook,CEO Approval,Recommend,cons,date_and_job,post_title,pros,status
219,5.0,*****,*****,,****,****,*****,V,O,V,"It is a very big company, which may not be comfortable for everyone. There are also a lot of internal team building events.","Oct 21, 2015 - Tax Advisor in Luxembourg",Advisor,"Great networking, international atmosphere, very honest career opportunities.","Former Employee, less than 1 year"
220,2.0,**,****,,***,,,O,O,O,Look like the salary is not too fair in comparison to the job provided,"Sep 27, 2015 - Tax Associate in Luxembourg",PWC,Good place to begin your career and young worker environment,Former Employee
221,3.0,****,**,,****,***,***,V,O,V,Internal politics are a pain. Company is rigid. Many employees should be fired but are promoted instead. If you join the company with prior experience somewhere else it may be challenging to adapt.,"Sep 1, 2015 - Anonymous Employee in Luxembourg",Good to learn basic business and entrepreneurship skills / Max 2 years,"Aside the brainwashing you learn to be disciplined, independent, and proactive. Good for audit, accounting and tax. Depending on the office other service lines can be attractive.",Current Employee
222,4.0,*****,***,,***,***,****,V,V,V,"The first drawback is that is located in Luxembourg and I never really got used to this little city.
The career path is drawn already, so if you stay at PwC, you know exactly where you'll be in 5 years: no real opportunity to stand out.","Jun 9, 2015 - Anonymous Intern in Luxembourg",Good experience,"Well paid for an intern.
Good atmosphere and young coworkers.
Several advantages on top of salary.
Great learning experience.
Recognized company.","Former Intern, less than 1 year"
223,4.0,***,*****,,*****,****,*****,V,O,V,"The audit job ? =>
Irregular work load
Sometime, it is difficult to understand your impact (like in any other audit companies) => possible to feel useless
No parking space near the company","May 15, 2015 - Anonymous Employee in Luxembourg",Certainly the best audit company,"Strong knowledge sharing culture
International environment
Possibility to work on big client
Nice people
Quick evolution 
Many funny activities ! ( parties, baby foot challenge, sports,...)",Current Employee
224,4.0,**,***,,*****,***,*,-,-,V,"- As for any BIG 4, working hours are volatile and can be very long
- Compensation is interesting only at the Partner level
- They tend to focus on your weak areas rather than further developing your strengths
- Smartest and best people are the first to leave 
- The Audit mentality has sadly too much influence on the Advisory culture
- In Luxembourg, there is a regrettable culture (inspired by the Audit) systematically blaming the junior staff 
- Many Partners have a too high self esteem, think they are necessarily right in any condition","Jan 16, 2015 - Senior Associate - Advisory in Luxembourg","Strong brand name, challenging environment and steep learning curve","As for any company, there are significant differences across the departments. This review concerns only the Advisory/Consulting practice. 

- Stimulating and challenging environment, steep learning curve
- Some very smart colleagues
- Allows to develop extensively both technical and soft skills
- Collaboration with international offices, possible mobility to other offices
- Exposure to C's suite and most prestigious clients - opportunity to get quickly high responsibilities
- Excellent exit opportunities","Current Employee, more than 3 years"
225,4.0,***,****,,****,***,****,V,-,V,"Very Challenging, Late working hours","Nov 23, 2014 - Senior Analyst in Luxembourg",PWC,The ambience is very International,"Current Employee, less than 1 year"
226,1.0,***,*,,***,***,*,-,-,X,"Leadership was horrible... no consideration of people... only managing their career... everything is a risk to manage, even speak to someone during a meeting...","Sep 30, 2014 - Senior Officer in Luxembourg",The worst ever,I've need to find a job with regular clock,"Current Employee, more than 10 years"
227,3.0,***,**,,*****,**,***,O,O,V,"Although there are a number of cultures, the french-speaking cultures are dominant.  In general, I found the French and Germans associated with people similar to them although the office does have a number of cultures represented.  I also found that decisions for promotions were very arbitrary (and often on cultural lines).","Jul 26, 2014 - Corporate Tax Advisor in Luxembourg",Cultural Maze,"The work was very interesting - although Luxembourg is rarely leading large projects, it often is involved as an intermediary between other larger locations like the US and UK.  Great development opportunities, even if for a couple of years.","Former Employee, more than 1 year"
228,1.0,*,*,,**,***,*,X,-,X,"Overall...a company best avoided. You do not want to work here. 

The management here pursue their staff aggressively and their business development opportunities weakly.

There is a also a very strong 'blame the junior staff' culture, and a very high tendency to exploit the staff as much as possible.

Many very destructive senior management figures are indulged.  There is a lot of blatant bullying.

If you bring a problem to HR, then you are the problem.  It's best not to involve them.

If you are offered a job here, make enquiries about the partners AND directors in charge of the business line you will be in.  Luxembourg is a small place and people are well known.  If you get negative feedback, stay where you are.

If you end up working here out of necessity, plan your exit from day one.

I have been working for a wage for over two decades - sad to say, but this was by far the worst company I was ever in.","Jan 5, 2014 - Consultant in Luxembourg",Regarded as the worst of the Big 4 in Luxembourg by those in the know.,"To be clear, the culture of the consulting line of business is set by the partner in charge, so there are good and bad areas of the company.  The good include IT and some areas of regulatory. If you get into this firm under a good line of management, you can have an ok-to-good career, depending on your aspirations and what you want out of life.  In that respect, PwC Luxembourg might be okay.","Former Employee, more than 3 years"
229,5.0,*****,*****,,*****,*****,*****,V,-,X,There is nothing to complain about.,"Mar 14, 2013 - Associate in Luxembourg",Very satisfying work atmosphere at PWC.,"Social, fair employer in Luxembourg.","Current Intern, less than 1 year"
230,4.0,****,*****,,***,****,****,O,O,V,"In Audit and Consulting, employees are expected to work unbelievably long hours
Internal Firm Services (where I worked) is treated very differently from audit, tax and consulting services, i.e. less opportunities for promotion, changing jobs within PwC working abroad etc. 
Some management do not have any people skills which means they shouldn't be in the position they're in.","Oct 23, 2012 - Marketing Employee in Pensacola, FL",Great organisation but long working ours in audit,"Lots of different nations working together 
High learning curve, great first job 
Great tools which allow for working efficiently 
Great internal communication, integrated Intranet with Employee Services
Company car leasing at an attractive price 
Proactive management that promotes professional development and ambitious people 
In Internal Firm Services, not a lot of overtime required
Entry salary is adequate (for Internal Firm Services) 
Manager salary seems to be really good","Former Employee, more than 3 years"
231,3.0,**,****,,****,***,****,-,O,V,"long working hours, sometimes not predictable","Oct 16, 2012 - Associate in Dudelange",Analytical and a lot of teamwork,Interesed in audit and accounting,"Former Employee, more than 1 year"
232,3.0,,,,,,,O,-,O,Salary is usually not in balance with the number of hours spent on the job.,"Apr 13, 2012 - Audit Senior Manager in Luxembourg",Like any other big 4 firm,"One of the best reason to work for PwC is that you have a clear view on your career plan for the first 6-8 years in the firm. After that, it becomes extremely hazy. 
Another positive point is that there are real opportunities for international mobility around the globe, for people who love travelling and relocating in foreign countries.
Last obvious reason is that you meet and work with a lot of different people and clients from various horizons.",Current Employee
233,4.0,,,,,,,O,-,V,Lack of work life balance,"Dec 28, 2011 - Audit Senior in Luxembourg",A great place to start your career,"Great place to continue learning
Areas of growth",Current Employee
