,main_rating,Work/Life Balance,Culture & Values,Diversity & Inclusion,Career Opportunities,Compensation and Benefits,Senior Management,Business Outlook,CEO Approval,Recommend,cons,date_and_job,post_title,pros,status
233,4.0,***,****,,****,****,***,V,V,V,Not enough training and different experience by different people. I had a wonderful experience with Deloitte but it was not the case for other friends of mine.,"Apr 24, 2016 - Audit Staff in Luxembourg",Traineeship,A lot of learning opportunities and offer for full time positions afterwards. I had a chance to take part in the audit profession in the same way as a Junior.,"Current Employee, less than 1 year"
234,1.0,****,*,,*,*,*,X,-,X,"- Lack of transparency between top management and low management
- Difficult for only English speaking employee to be socially accepted
- Does not follow the best practices followed by deloitte firms internationally
- Salaries low than country's average
- The firm is losing business due to changing country business environment. No scope of growth
- Hires qualified experienced candidates for admin work
- Difficult for Non EU candidates to be accepted in the work environment and get work
- Candidates are forced to beg for work in the initial 6 months
- no out of the box thinking, and employees are looked down upon voicing their opinion. very methodically and stringent way of working
- Involve the business side while hiring people 
- flat hierarchy and unilateral way of decision making","Apr 15, 2016 - Senior Consultant in Luxembourg",Senior consultant,"- good place to start your international career
- good training opportunities, good benefits in kinds i.e. ticket restaurant, car lease policies
- good holidays (28 days a day)
- good work life balance though it depends upon your manager","Current Employee, less than 1 year"
235,4.0,****,*****,,****,***,****,V,O,V,"difficulties to value and recognise people internally via salaries and bonuses. if you want to be aligned with market practices, you can resign..","Mar 25, 2016 - Anonymous Employee in Luxembourg",Good career opportunities and atmosphere but low fixed salary,"culture, values and colleagues + career opportunities + learning opportunities","Current Employee, more than 5 years"
236,5.0,*****,,,*****,****,,-,O,V,"Luxembourg city,28 days holidays (32 for banking)","Mar 19, 2016 - Tax Advisor in Luxembourg",Tax advisor,"internationality, environment, working hours, social activitites","Current Employee, more than 1 year"
237,3.0,***,**,,**,***,**,O,V,X,"Politics 
employees are not valued
you never choose your assignments
late night work sometime","Mar 7, 2016 - Business Analyst in Luxembourg",Average experience,"Brand name on CV
many trainings offered 
benefits in kind (leasing, phone, health insurance)",Former Employee
238,5.0,***,*****,,*****,****,*****,V,-,V,"There is a lot of work during the audit season. You can not advance faster to the top, it takes years.","Feb 16, 2016 - Auditeur Junior in Luxembourg",Junior Auditor,"Intensive working and learning proccess. Opportunity to do an ""exchange program"" in the third year to any part of the world. Amazing environment, highly proffesional. Integration week in exotic destiny",Current Employee
239,5.0,****,****,,*****,*****,****,V,V,V,"Sometimes too demanding, but ok","Jan 22, 2016 - Junior II Auditor in Luxembourg",Junior II,"High growth opportunities, nice job environment","Current Employee, more than 1 year"
240,4.0,**,***,,****,***,**,V,-,V,Peer pressure too high and no think outside the box mentality in the company,"Dec 11, 2015 - Senior in Luxembourg",Senior Luxembourg,Learning environment - quick paced work and a very international environment.,"Former Employee, more than 3 years"
241,4.0,**,***,,****,***,***,V,-,V,"pay, working hours, little bonus, rush period.","Oct 22, 2015 - Audit Assistant in Luxembourg",Assistant auditor,"career opportunities, contact with clients, augmentations","Current Employee, less than 1 year"
242,3.0,***,**,,**,***,**,-,O,O,"Working environment is not that good, no clear carrier path, turnover is high.","Sep 23, 2015 - Anonymous Employee in Luxembourg",Good but not the best,"Multinational firm, aggressive in terms of identifying new opportunities and opening new markets","Current Employee, more than 5 years"
243,4.0,*,****,,*****,***,***,-,O,O,"Salary is below market
Absence of work/life balance
A lot of pressure from management","Aug 13, 2015 -  in Luxembourg",Good company to work for but paying below the market,"Great people
Flexibility of working hours
Many activities
Heavy invest in trainings
Opportunity of leassing cars at a very favourible conditions","Former Employee, less than 1 year"
244,4.0,*****,****,,***,***,***,V,V,V,"- Not enough emphasis or encouragement in relation to training and development of skillset especially for those at entry level 
- Salaries could be more generous but I suppose typically the big 4 don't pay big money","Jul 22, 2015 - Analyst in Luxembourg",Regulatory Consulting role,"- Ambitious but also very nice people - great team in general, made friends for life 
- Great perks in the form of subsidised trips (skiing for example), nice team building locations and Happy Hour parties.",Former Employee
245,3.0,***,***,,****,**,***,-,V,V,"Salaries, work-life balance, location, administrative work to do.","Jul 12, 2015 - Junior Tax Consultant M&A - Cross Border Tax in Luxembourg",Deloitte Tax,"Atmoshphere / cosmopolitan, important clients, learning opportunities.",Current Employee
246,5.0,***,****,,*****,****,****,V,V,V,The more you stay the more it can be stressful in term of workload,"Jun 24, 2015 - Business Analyst - Strategy and Operations in Luxembourg",Great place to start,You have access to a huge network of consultant in the world. The change of country can be easy through a transfer and you have a lot of valuable training,"Current Employee, more than 1 year"
247,5.0,***,*****,,*****,****,*****,V,O,V,"Workload, turnover, 360 feedback, compensation","Jun 20, 2015 - Senior Manager in Luxembourg",Great company and culture,"Culture, entrepreneurship, values, people, mind-set, flexibility, open minds, friendliness, down to earth, talent management, pragmatism, clients focused","Current Employee, more than 3 years"
248,3.0,**,****,,***,****,*,X,-,V,"Poor Work-life balance, poor appraisal system, upper management unable to manage client expectations regarding work to be delivered.","Jun 19, 2015 - VAT Manager in Luxembourg",Great clients but people sucks,Great client base; growing environment and opportunities to learn happen every day.,"Former Employee, more than 3 years"
249,3.0,**,***,,****,*****,***,V,-,V,"Not flexible and highly structured organization. Too much structure in a sense that it eliminates any reflexion, thinking and ideas.","Jun 12, 2015 - Junior Auditor in Luxembourg","A lot of pressure from subordinates, colleagues, superiors,compensated by the high entry-level salary.","Luxembourg is a really great place to work if you aspire for a career in finance, baking, and investment funds.
One of the few countries that pay interns almost as much as regular employees for the same job but in a different country. This is great!","Former Employee, less than 1 year"
250,3.0,***,****,,****,**,***,-,O,V,"Salaries good but not so high in comparison to all other big fours
Pressure at work, open space work, competition among employees","Mar 28, 2015 - Junior Tax Consultant in Luxembourg",Junior tax consultant,"Opportunity to learn
Opportunity to work in different departments
Young people
Cosmopolitan environment of work
Conciergerie services
Happy hours and networking opportunities",Current Employee
251,4.0,**,*****,,****,**,****,O,O,V,"You must be ready to work a lot. In most of the departments, you will be required to work really hard, to be productive to maximum and to do overtime. If you do not adapt to this, you will simply lag behind and will not be able to keep up the pace with the others. And all of this for not the best package on local market.","Feb 11, 2015 - Support Services in Luxembourg","Great for professional developement, a bit worse for work and life balance","Working in Deloitte, you are surrounded with real professionals you will always admire and be able to learn form. You will work on exciting projects, you will face challenges every day, you will learn to work fast and efficiently. The company is also like a big family - they organize plenty of team buildings, social, cultural and charity events, sports groups, you will be therefore able to do extra professional activities with your colleagues, which will certainly strengthen the relationships.",Current Employee
252,4.0,***,***,,****,****,****,V,V,V,"You have to get that knowledge yourself though self study and asking as many questions as you can to seniors as everyone is too busy to actively spend time with you on training
No investments in external education/really hard to get
Poor culture, hard to build honest relations, team spirit nonexistent","Jan 22, 2015 - Consultant in Luxembourg",Great place for graduates,"Huge source of information and access to knowledge
Great client base to start your business network
Great HR service, good benefits, e.g. onboarding abroad in exotic location for a week
Working from home or part time well organised and acceptable","Current Employee, less than 1 year"
253,4.0,**,****,,***,***,****,V,O,V,"Working hours, work life balance","Dec 25, 2014 - Senior Consultant in Luxembourg","Great people, great experience","Access to management, learning and talent management","Current Employee, more than 3 years"
254,5.0,*****,****,,*****,***,*****,V,V,V,"Base salary compared to the industry
Usually seasonal work","Sep 25, 2014 - Senior Consultant in Luxembourg",Attracting life style and good work/life balance,"Work/Life balance
Easy to get overtime under manager position
Lot of responsibilities are given at very early stages of your carreer
Best opportunity to learn very different topics (finance, tax, regulatory, etc.) on various industries
Fast track progression is possible
Potentially double digit raise is possible for best performers","Current Employee, more than 5 years"
255,4.0,****,*****,,*****,****,****,V,V,V,"- Require strong involvement, with extra hours","Apr 18, 2014 - Business Consultant in Luxembourg",Business Consultant,"+ High possibilities to grow in the firm
+ Internal and external training provided
+ Pleasant & challenging environment","Current Employee, more than 3 years"
256,4.0,*****,****,,*****,*****,*****,-,O,V,High turnover so the people on your team who you love to work with may not be there long term.,"Feb 27, 2014 - Tax Senior in Luxembourg","Learned so much, great experience and invaluable for being able to work on so many different types of clients and projec","Building your CV, developing technical skills in analysis, reasoning, application of the law, problem solving, client service, presentation, writing, numerical agility.","Current Employee, more than 3 years"
257,4.0,***,****,,****,**,****,V,V,V,"-no count hours (more than 50 per weeks)
-no overtime culture (in ACG)
-low salary according to the market","Feb 8, 2014 - Senior Consultant in Luxembourg",Nice projects.... never stop!,"+people
+projects
+brand name
+advantages (keep your miles)","Current Employee, more than 1 year"
258,4.0,**,****,,****,***,***,V,-,V,"Depending on which service you are in, the days are very long and hard to reconcile family and career. Admin staff are considered as non income-generating and therefore lack recognition in the overall picture.","Aug 8, 2013 - Administrative Assistant in Luxembourg",very Good,"It's a very good first job, lots to learn. Seniors and peers with professional attitude, team acitivities are a plus, very good networking opportunities.","Current Employee, more than 1 year"
259,5.0,*****,****,,*****,*****,****,V,V,V,still just a consulting job,"Aug 2, 2013 - ERS Consultant in Luxembourg","Very satisfying, good culture, good atmosphere",loads of responsabilities even for junior staff,"Current Employee, more than 1 year"
260,4.0,****,****,,****,****,****,V,V,V,"-repetitive work
-endless work hours
-pyramidal system","Mar 18, 2013 - Audit Assistant in Luxembourg",Audit intern,"-career opportunities
-big corporation
-good team work spirit","Current Intern, less than 1 year"
261,3.0,,,,,,,O,-,V,"poor work life balance, high turnover of collaborators, high pressure on performance vs efficiency and sales, less respect to employees by partners","May 8, 2012 - Audit Senior Manager in Luxembourg","professional, worldwide advisory company giving a potential for strong development in many areas","friendly environment of high profiles sharing knowledge, potential for growth and development, potential for international or cross functional move during a carrear, acceptable rewards and recognition of the performance",Current Employee
